level,retention_days,age,reg_source,address,income,education,total_orders,is_activity,sex,reside,tollfree,equip,callcard,wireless,longmon,tollmon,equipmon,cardmon,wiremon,longten,tollten,equipten,cardten,wireten,multline,voice,pager,internet,callid,callwait,forward,confer,ebill,loglong,logtoll,logequi,logcard,logwire,lninc,custcat,churn
2,50,68,1,32,262.000,3,28,0.000,0,2,1,1,1,1,12.400,20.500,40.800,18.250,25.150,601.100,993.650,2025.250,870.000,1217.350,0,0,0,1,1,0,1,1,1,2.518,3.020,3.709,2.904,3.225,5.568,3,0
3,23,25,1,2,28.000,3,1,0.000,1,5,0,0,0,0,4.150,0.000,0.000,0.000,0.000,94.250,0.000,0.000,0.000,0.000,1,0,0,0,0,0,0,0,0,1.423,null,null,null,null,3.332,2,0
1,17,19,0,0,18.000,2,0,0.000,1,2,0,1,0,0,7.100,0.000,24.950,0.000,0.000,120.350,0.000,401.800,0.000,0.000,1,0,0,1,0,0,0,0,1,1.960,null,3.217,null,null,2.890,2,1
1,15,62,1,3,144.000,3,21,0.000,0,2,1,0,1,1,5.250,15.500,0.000,31.750,33.950,81.050,237.900,0.000,490.000,446.100,0,1,0,0,1,1,1,1,0,1.658,2.741,null,3.458,3.525,4.970,3,0
2,68,57,1,38,33.000,1,9,0.000,1,2,0,0,1,0,13.500,0.000,0.000,19.000,0.000,901.000,0.000,0.000,1240.000,0.000,1,0,0,0,0,0,0,0,0,2.603,null,null,2.944,null,3.497,2,0
1,69,42,1,23,19.000,3,0,0.000,1,2,0,1,1,0,25.950,0.000,36.900,18.750,0.000,1812.150,0.000,2630.500,1270.000,0.000,0,0,0,1,0,0,0,0,1,3.256,null,3.608,2.931,null,2.944,1,0
1,30,24,1,3,30.000,1,7,0.000,1,5,0,0,0,0,6.750,0.000,0.000,0.000,0.000,171.750,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,1.910,null,null,null,null,3.401,1,1
3,22,30,0,8,41.000,2,8,0.000,0,1,1,0,1,1,6.100,22.750,0.000,13.250,21.350,119.950,441.250,0.000,290.000,467.050,0,1,0,0,1,1,0,1,0,1.808,3.125,null,2.584,3.061,3.714,3,0
2,10,20,1,1,20.000,2,0,0.000,1,4,0,0,0,0,5.900,0.000,0.000,0.000,0.000,48.950,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,1.775,null,null,null,null,2.996,1,1
1,72,59,1,12,65.000,3,21,0.000,1,6,0,1,1,0,34.650,0.000,36.450,40.750,0.000,2519.300,0.000,2583.900,2910.000,0.000,1,0,0,0,1,0,0,0,0,3.545,null,3.596,3.707,null,4.174,2,0
2,34,24,1,5,17.000,4,0,0.000,1,2,0,0,1,0,15.250,0.000,0.000,4.750,0.000,522.450,0.000,0.000,150.000,0.000,0,0,0,0,1,0,0,1,0,2.725,null,null,1.558,null,2.833,3,0
2,43,49,1,18,66.000,1,22,0.000,0,4,0,0,1,0,8.600,0.000,0.000,20.750,0.000,376.700,0.000,0.000,875.000,0.000,1,0,0,0,0,1,0,1,0,2.152,null,null,3.033,null,4.190,3,0
3,31,37,1,15,18.000,4,5,0.000,0,3,1,1,1,1,5.200,19.500,47.250,15.750,39.800,151.700,611.100,1457.950,460.000,1170.300,0,1,1,1,1,0,1,0,1,1.649,2.970,3.855,2.757,3.684,2.890,4,0
2,6,27,1,5,26.000,4,2,0.000,0,5,1,0,0,0,5.600,12.000,0.000,0.000,0.000,30.350,72.500,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,1.723,2.485,null,null,null,3.258,1,1
2,48,42,0,21,46.000,4,4,0.000,0,1,0,0,1,0,14.450,0.000,0.000,41.500,0.000,618.100,0.000,0.000,1935.000,0.000,0,0,0,0,0,1,1,0,0,2.671,null,null,3.726,null,3.829,3,0
2,50,25,0,6,19.000,1,5,0.000,0,3,0,0,1,0,7.250,0.000,0.000,7.500,0.000,356.150,0.000,0.000,375.000,0.000,0,0,0,0,0,0,0,0,0,1.981,null,null,2.015,null,2.944,1,0
3,20,41,1,19,58.000,2,6,0.000,1,2,0,0,0,0,5.250,0.000,0.000,0.000,0.000,98.200,0.000,0.000,0.000,0.000,1,0,0,0,0,0,0,0,0,1.658,null,null,null,null,4.060,2,0
3,61,73,0,10,25.000,1,21,1.000,0,1,0,0,1,0,16.650,0.000,0.000,71.000,0.000,965.600,0.000,0.000,4350.000,0.000,0,0,0,0,0,0,0,0,0,2.812,null,null,4.263,null,3.219,1,0
2,6,21,0,0,15.000,2,1,0.000,1,1,0,0,0,0,3.650,0.000,0.000,0.000,0.000,19.400,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,1.295,null,null,null,null,2.708,1,0
2,1,22,0,2,35.000,2,2,0.000,0,1,0,0,0,0,1.650,0.000,0.000,0.000,0.000,1.650,0.000,0.000,0.000,0.000,0,0,0,1,0,0,0,0,1,0.501,null,null,null,null,3.555,1,1
1,21,43,0,13,41.000,2,1,0.000,1,1,1,1,1,1,6.150,23.750,45.400,12.250,37.250,118.150,497.150,878.600,195.000,763.500,1,1,1,1,1,1,1,1,1,1.816,3.168,3.816,2.506,3.618,3.714,4,1
3,7,32,0,1,71.000,4,3,0.000,0,2,1,1,0,1,3.600,15.250,41.000,0.000,28.050,19.100,122.100,245.650,0.000,157.150,1,0,1,1,1,1,1,1,1,1.281,2.725,3.714,null,3.334,4.263,4,0
3,65,56,1,19,608.000,3,34,0.000,1,2,1,0,1,1,14.550,69.500,0.000,20.250,68.300,964.850,4584.800,0.000,1300.000,4325.600,0,1,1,0,1,1,1,1,0,2.678,4.241,null,3.008,4.224,6.410,4,0
1,64,37,0,10,44.000,4,9,0.000,1,1,0,1,1,0,16.150,0.000,35.050,22.000,0.000,965.300,0.000,2337.250,1350.000,0.000,1,1,0,0,0,0,1,0,1,2.782,null,3.557,3.091,null,3.784,2,0
3,4,30,0,0,41.000,2,0,0.000,0,2,0,0,0,0,2.000,0.000,0.000,0.000,0.000,9.900,0.000,0.000,0.000,0.000,0,0,0,0,1,1,1,0,0,0.693,null,null,null,null,3.714,3,1
1,67,45,1,22,83.000,3,11,0.000,1,2,0,0,1,0,27.000,0.000,0.000,10.750,0.000,1724.800,0.000,0.000,640.000,0.000,1,0,0,0,0,0,1,0,1,3.296,null,null,2.375,null,4.419,2,0
2,22,35,0,12,28.000,2,3,0.000,0,2,0,0,0,0,6.600,0.000,0.000,0.000,0.000,180.550,0.000,0.000,0.000,0.000,1,0,1,1,0,0,0,0,0,1.887,null,null,null,null,3.332,2,1
3,51,37,1,17,101.000,2,10,0.000,1,2,0,0,1,0,14.950,0.000,0.000,9.500,0.000,736.850,0.000,0.000,480.000,0.000,1,0,0,0,0,1,1,0,0,2.705,null,null,2.251,null,4.615,3,0
1,50,28,0,6,28.000,1,10,0.000,1,1,1,1,1,1,6.400,17.250,36.850,12.750,22.000,330.950,851.700,1869.400,600.000,997.000,1,0,0,0,0,1,1,1,0,1.856,2.848,3.607,2.546,3.091,3.332,3,0
1,31,47,1,18,35.000,2,0,0.000,0,2,0,0,0,0,11.950,0.000,0.000,0.000,0.000,390.600,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,2.481,null,null,null,null,3.555,1,0
3,4,28,0,0,39.000,2,3,0.000,1,1,1,0,1,0,7.100,15.000,0.000,12.750,0.000,23.800,70.450,0.000,25.000,0.000,0,0,0,0,1,1,1,0,0,1.960,2.708,null,2.546,null,3.664,3,1
3,60,56,0,19,51.000,4,11,0.000,0,1,0,1,1,1,15.250,0.000,57.450,28.500,67.000,873.700,0.000,3404.100,1630.000,4046.250,1,1,1,1,1,1,1,1,1,2.725,null,4.051,3.350,4.205,3.932,4,0
3,7,31,1,12,31.000,2,7,0.000,1,6,0,0,0,0,5.050,0.000,0.000,0.000,0.000,38.050,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,1,1.619,null,null,null,null,3.434,1,1
3,20,40,0,2,209.000,4,15,0.000,1,1,0,0,1,0,7.200,0.000,0.000,4.750,0.000,172.100,0.000,0.000,80.000,0.000,1,0,0,0,0,0,0,0,1,1.974,null,null,1.558,null,5.342,2,0
2,19,23,1,4,37.000,3,1,0.000,1,4,1,1,0,0,8.400,17.500,24.800,0.000,0.000,136.050,302.500,446.000,0.000,0.000,0,0,0,0,1,1,0,1,0,2.128,2.862,3.211,null,null,3.611,3,1
3,58,37,1,5,64.000,4,8,0.000,1,2,1,1,1,1,10.800,58.750,63.250,37.750,109.700,634.750,3525.550,3521.450,2305.000,6444.950,1,1,1,1,1,1,1,1,1,2.380,4.073,4.147,3.631,4.698,4.159,4,1
3,65,64,0,20,88.000,3,26,0.000,1,1,1,1,1,1,15.100,36.250,39.900,24.000,48.800,1017.900,2202.450,2534.250,1620.000,3242.750,1,1,1,1,1,1,1,1,1,2.715,3.590,3.686,3.178,3.888,4.477,4,1
3,72,61,1,34,61.000,1,8,0.000,0,3,0,0,1,0,27.350,0.000,0.000,13.250,0.000,1980.150,0.000,0.000,895.000,0.000,1,0,0,0,0,0,0,0,0,3.309,null,null,2.584,null,4.111,2,0
3,8,42,0,3,66.000,3,10,0.000,0,1,0,0,1,1,1.950,0.000,0.000,27.500,21.500,16.850,0.000,0.000,185.000,157.550,0,1,0,1,1,1,1,1,1,0.668,null,null,3.314,3.068,4.190,4,0
2,33,40,1,14,19.000,3,5,0.000,0,2,0,0,1,0,5.050,0.000,0.000,8.500,0.000,178.900,0.000,0.000,315.000,0.000,0,0,0,0,0,0,0,0,0,1.619,null,null,2.140,null,2.944,1,0
3,18,34,1,4,42.000,2,14,0.000,1,5,1,0,1,0,6.450,19.000,0.000,17.000,0.000,104.050,318.750,0.000,240.000,0.000,0,1,1,0,1,1,1,1,0,1.864,2.944,null,2.833,null,3.738,4,0
2,24,31,1,6,41.000,2,13,0.000,0,5,1,0,1,0,8.500,20.000,0.000,13.000,0.000,196.800,480.700,0.000,275.000,0.000,0,0,0,0,1,1,1,0,0,2.140,2.996,null,2.565,null,3.714,3,0
3,70,36,0,8,50.000,1,15,0.000,1,1,0,0,1,0,20.550,0.000,0.000,20.750,0.000,1407.150,0.000,0.000,1370.000,0.000,1,0,0,0,0,0,0,0,0,3.023,null,null,3.033,null,3.912,2,0
1,7,38,0,4,70.000,4,4,0.000,0,1,1,1,1,1,3.850,19.250,38.350,7.000,17.700,26.650,127.500,250.300,40.000,129.550,1,1,1,1,0,1,0,0,1,1.348,2.958,3.647,1.946,2.874,4.248,4,1
3,70,59,0,27,85.000,1,19,0.000,1,1,1,0,1,0,38.900,62.500,0.000,62.000,0.000,2711.000,4387.300,0.000,4220.000,0.000,0,0,0,0,1,1,1,1,0,3.661,4.135,null,4.127,null,4.443,3,0
2,20,48,1,21,45.000,3,2,0.000,1,2,1,0,1,1,10.700,33.000,0.000,27.500,29.400,192.150,645.650,0.000,480.000,528.300,1,1,0,0,1,1,1,1,0,2.370,3.497,null,3.314,3.381,3.807,3,1
3,54,32,1,12,27.000,1,9,0.000,0,2,0,0,1,0,33.950,0.000,0.000,24.250,0.000,1801.300,0.000,0.000,1300.000,0.000,1,0,0,0,0,0,0,0,0,3.525,null,null,3.188,null,3.296,2,0
3,36,48,0,28,29.000,1,2,0.000,0,1,0,0,0,0,6.000,0.000,0.000,0.000,0.000,222.800,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,1.792,null,null,null,null,3.367,1,0
3,71,53,1,29,48.000,4,0,0.000,1,2,1,0,1,0,34.950,28.750,0.000,36.000,0.000,2506.050,2074.750,0.000,2560.000,0.000,1,0,0,0,0,1,1,1,0,3.554,3.359,null,3.584,null,3.871,3,0
1,17,41,0,4,32.000,2,3,0.000,0,1,1,0,1,0,12.600,9.500,0.000,6.750,0.000,208.000,168.000,0.000,100.000,0.000,0,0,0,0,1,0,1,0,0,2.534,2.251,null,1.910,null,3.466,3,0
1,18,45,1,17,43.000,1,9,0.000,0,3,1,0,1,0,4.450,17.000,0.000,13.750,0.000,78.650,287.300,0.000,245.000,0.000,0,0,0,0,1,1,1,0,0,1.493,2.833,null,2.621,null,3.761,3,0
1,16,27,0,8,16.000,5,0,0.000,1,1,1,1,1,1,5.450,17.750,44.850,13.500,33.900,102.750,282.200,675.650,235.000,524.200,0,0,1,0,1,1,1,1,1,1.696,2.876,3.803,2.603,3.523,2.773,4,1
3,38,30,1,6,22.000,2,3,0.000,1,2,0,0,1,0,5.600,0.000,0.000,12.250,0.000,215.050,0.000,0.000,455.000,0.000,1,0,0,1,0,0,0,0,1,1.723,null,null,2.506,null,3.091,2,0
1,52,45,1,19,40.000,3,9,0.000,1,3,0,1,1,1,8.450,0.000,34.350,14.500,34.100,512.650,0.000,1793.900,705.000,1740.700,1,1,0,1,0,0,1,1,1,2.134,null,3.537,2.674,3.529,3.689,4,0
1,46,48,1,12,256.000,3,25,0.000,0,6,1,1,1,1,13.800,31.750,43.650,18.750,66.000,612.550,1449.000,1961.750,835.000,3064.750,1,1,1,1,1,1,1,1,0,2.625,3.458,3.776,2.931,4.190,5.545,4,0
2,31,46,0,23,144.000,4,13,0.000,0,1,1,0,1,0,7.600,15.250,0.000,9.750,0.000,271.550,501.150,0.000,290.000,0.000,0,0,0,1,1,1,1,0,1,2.028,2.725,null,2.277,null,4.970,3,0
2,23,31,0,10,45.000,4,0,0.000,0,2,1,0,0,0,5.000,11.750,0.000,0.000,0.000,119.500,275.050,0.000,0.000,0.000,1,0,0,1,0,0,0,0,1,1.609,2.464,null,null,null,3.807,2,0
2,38,56,1,34,34.000,2,0,0.000,1,3,0,0,0,1,7.800,0.000,0.000,0.000,24.650,272.750,0.000,0.000,0.000,888.450,1,0,0,1,1,1,1,1,0,2.054,null,null,null,3.205,3.526,3,0
2,50,54,0,15,248.000,3,28,0.000,1,1,1,0,1,1,11.050,17.250,0.000,5.500,29.150,497.900,833.850,0.000,270.000,1453.850,1,0,0,0,1,1,1,0,0,2.402,2.848,null,1.705,3.372,5.513,3,0
2,16,49,0,17,41.000,2,5,0.000,0,1,1,1,0,1,4.100,14.000,39.150,0.000,31.800,62.450,260.050,620.000,0.000,521.350,0,1,1,1,0,0,1,0,0,1.411,2.639,3.667,null,3.459,3.714,4,0
2,14,34,1,4,27.000,4,1,0.000,1,2,1,1,1,1,6.050,23.500,36.250,20.500,37.850,90.200,313.800,454.450,260.000,474.000,0,1,1,1,1,0,1,1,1,1.800,3.157,3.590,3.020,3.634,3.296,4,0
2,30,52,0,23,17.000,3,3,0.000,1,1,0,1,1,0,10.300,0.000,37.600,15.250,0.000,367.400,0.000,1106.400,420.000,0.000,1,0,0,1,0,0,0,0,0,2.332,null,3.627,2.725,null,2.833,2,1
3,22,47,1,0,44.000,4,11,0.000,1,3,1,1,1,1,9.000,21.250,50.750,57.250,57.000,194.550,466.900,1053.100,1220.000,1264.050,1,1,1,1,1,1,1,1,1,2.197,3.056,3.927,4.047,4.043,3.784,4,1
1,38,55,1,12,135.000,2,24,0.000,0,4,1,0,1,0,12.150,31.750,0.000,16.250,0.000,467.750,1167.650,0.000,595.000,0.000,1,1,1,1,1,1,1,1,1,2.497,3.458,null,2.788,null,4.905,4,0
3,59,26,1,3,41.000,4,1,0.000,1,3,0,1,1,1,12.650,0.000,35.100,46.750,29.150,804.000,0.000,2099.250,2710.000,1707.100,1,0,0,1,0,0,0,0,0,2.538,null,3.558,3.845,3.372,3.714,2,1
2,54,55,0,1,587.000,3,33,0.000,0,1,0,0,0,0,13.000,0.000,0.000,0.000,0.000,650.850,0.000,0.000,0.000,0.000,0,1,0,0,1,1,1,1,0,2.565,null,null,null,null,6.375,3,0
3,9,40,0,13,38.000,4,7,0.000,1,1,1,1,1,1,3.350,21.000,42.400,17.500,59.550,37.700,179.800,329.050,125.000,482.100,0,1,1,1,1,1,1,1,1,1.209,3.045,3.747,2.862,4.087,3.638,4,1
1,67,67,1,38,49.000,2,10,0.000,1,2,0,1,1,0,14.300,0.000,29.250,25.250,0.000,924.550,0.000,1963.250,1675.000,0.000,1,0,0,1,0,0,0,0,1,2.660,null,3.376,3.229,null,3.892,2,0
2,24,44,0,19,33.000,3,0,0.000,1,2,0,1,0,0,4.650,0.000,26.650,0.000,0.000,100.950,0.000,568.200,0.000,0.000,0,0,0,0,0,0,0,1,1,1.537,null,3.283,null,null,3.497,1,0
2,12,55,1,13,36.000,1,5,0.000,1,2,0,1,0,0,5.950,0.000,26.550,0.000,0.000,73.350,0.000,300.750,0.000,0.000,1,0,0,1,0,0,0,0,0,1.783,null,3.279,null,null,3.584,2,1
1,26,47,0,13,54.000,3,0,0.000,0,1,1,1,1,1,7.100,16.000,38.500,18.000,23.500,205.400,484.900,946.850,435.000,547.750,1,1,0,1,0,0,0,1,1,1.960,2.773,3.651,2.890,3.157,3.989,2,0
2,3,32,0,4,58.000,2,11,0.000,0,4,1,1,1,1,2.750,15.750,29.500,9.250,28.550,5.700,49.650,50.500,15.000,67.700,1,1,1,0,0,0,1,0,1,1.012,2.757,3.384,2.225,3.352,4.060,4,1
2,20,46,0,2,23.000,5,4,0.000,1,2,0,0,0,0,4.750,0.000,0.000,0.000,0.000,82.300,0.000,0.000,0.000,0.000,1,1,0,1,1,1,1,0,1,1.558,null,null,null,null,3.135,4,0
3,5,52,1,0,97.000,5,9,0.000,0,2,1,1,1,1,3.100,16.500,35.250,25.500,40.300,12.900,83.000,127.350,115.000,162.750,0,1,1,1,1,1,1,1,0,1.131,2.803,3.562,3.239,3.696,4.575,4,1
3,58,53,0,19,207.000,3,12,0.000,1,1,1,1,1,1,7.300,29.500,51.200,22.000,62.800,447.150,1653.900,2986.650,1250.000,3613.300,1,1,1,1,1,1,1,1,1,1.988,3.384,3.936,3.091,4.140,5.333,4,1
1,54,28,1,2,21.000,3,3,0.000,0,4,0,0,1,0,10.400,0.000,0.000,25.750,0.000,567.550,0.000,0.000,1395.000,0.000,0,0,0,0,0,0,0,0,0,2.342,null,null,3.248,null,3.045,1,0
2,52,39,0,6,119.000,3,18,0.000,1,1,1,0,1,0,10.500,25.000,0.000,8.250,0.000,556.500,1280.900,0.000,450.000,0.000,0,0,1,0,0,0,0,0,1,2.351,3.219,null,2.110,null,4.779,1,0
2,38,30,1,10,25.000,1,5,0.000,1,4,0,0,1,0,3.950,0.000,0.000,12.000,0.000,179.750,0.000,0.000,430.000,0.000,0,0,0,0,0,0,0,0,0,1.374,null,null,2.485,null,3.219,1,0
2,19,46,0,5,59.000,3,17,0.000,0,1,1,0,0,0,5.600,9.000,0.000,0.000,0.000,97.250,191.250,0.000,0.000,0.000,0,0,0,0,1,0,0,1,0,1.723,2.197,null,null,null,4.078,1,0
2,22,33,1,2,24.000,1,3,0.000,0,4,0,0,0,0,7.100,0.000,0.000,0.000,0.000,153.400,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,1,1.960,null,null,null,null,3.178,1,0
1,49,35,1,15,113.000,4,4,0.000,0,5,0,0,0,0,16.100,0.000,0.000,0.000,0.000,818.450,0.000,0.000,0.000,0.000,1,0,0,0,0,0,0,0,1,2.779,null,null,null,null,4.727,2,0
3,5,39,0,0,22.000,1,0,0.000,1,2,1,0,1,0,4.700,19.000,0.000,9.250,0.000,32.950,106.850,0.000,30.000,0.000,0,0,0,0,1,1,1,1,0,1.548,2.944,null,2.225,null,3.091,3,0
2,18,69,0,28,11.000,1,17,1.000,0,1,0,0,0,0,3.850,0.000,0.000,0.000,0.000,62.750,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,1.348,null,null,null,null,2.398,1,0
3,43,29,0,4,33.000,1,13,0.000,1,4,1,0,1,1,22.050,18.750,0.000,7.500,24.950,1042.950,830.750,0.000,345.000,1124.250,1,0,0,0,1,1,1,1,0,3.093,2.931,null,2.015,3.217,3.497,3,0
3,17,50,0,2,205.000,5,19,0.000,0,1,1,1,0,1,6.950,21.250,37.950,0.000,36.650,121.450,371.200,523.750,0.000,620.300,1,1,1,1,0,1,1,1,1,1.939,3.056,3.636,null,3.601,5.323,4,1
2,37,33,0,4,41.000,3,8,0.000,1,3,0,1,0,0,9.200,0.000,30.450,0.000,0.000,347.100,0.000,1158.900,0.000,0.000,1,0,0,0,1,0,0,0,1,2.219,null,3.416,null,null,3.714,2,1
2,8,39,0,0,39.000,1,7,0.000,1,1,1,0,0,0,3.150,10.750,0.000,0.000,0.000,29.050,83.550,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,1.147,2.375,null,null,null,3.664,1,0
2,51,46,1,8,107.000,2,21,0.000,1,6,1,0,1,1,17.300,25.750,0.000,23.000,37.400,840.000,1396.750,0.000,1155.000,1832.250,1,0,1,0,1,1,1,1,0,2.851,3.248,null,3.135,3.622,4.673,3,0
1,71,55,1,11,198.000,1,31,0.000,1,3,1,0,1,0,17.800,44.250,0.000,32.000,0.000,1218.000,3058.500,0.000,2305.000,0.000,1,1,0,0,1,1,1,1,0,2.879,3.790,null,3.466,null,5.288,3,0
1,56,53,1,23,100.000,5,14,0.000,1,2,0,1,1,0,14.150,0.000,34.200,9.500,0.000,752.900,0.000,1988.650,560.000,0.000,1,1,0,1,0,0,0,0,1,2.650,null,3.532,2.251,null,4.605,2,0
3,70,68,0,21,1131.000,2,45,0.000,0,1,1,0,1,1,14.850,57.500,0.000,15.000,39.500,1104.400,3926.650,0.000,990.000,2798.250,1,0,1,0,1,1,1,1,0,2.698,4.052,null,2.708,3.676,7.031,3,0
1,62,53,0,14,360.000,3,26,0.000,1,2,1,0,1,0,31.900,53.250,0.000,16.500,0.000,1892.850,3232.050,0.000,890.000,0.000,1,0,0,0,1,1,1,1,0,3.463,3.975,null,2.803,null,5.886,3,0
1,50,52,1,22,162.000,2,27,0.000,1,2,1,1,1,1,12.850,24.250,49.200,14.250,42.850,599.050,1238.200,2498.350,725.000,2032.300,1,1,1,0,1,1,1,1,1,2.553,3.188,3.896,2.657,3.758,5.088,4,0
3,1,31,0,3,29.000,5,2,0.000,1,3,0,1,0,0,1.450,0.000,25.250,0.000,0.000,1.450,0.000,25.250,0.000,0.000,0,0,0,1,0,0,0,0,1,0.372,null,3.229,null,null,3.367,1,1
3,15,26,0,1,38.000,4,1,0.000,0,2,0,1,0,0,7.400,0.000,35.400,0.000,0.000,91.700,0.000,483.500,0.000,0.000,1,1,0,1,1,0,1,0,1,2.001,null,3.567,null,null,3.638,4,1
3,72,55,1,24,82.000,3,25,0.000,1,2,0,1,1,0,62.300,0.000,35.650,65.250,0.000,4333.000,0.000,2477.100,4915.000,0.000,1,0,0,0,1,1,0,0,1,4.132,null,3.574,4.178,null,4.407,2,0
2,69,47,1,10,159.000,2,24,0.000,0,4,0,0,1,0,25.200,0.000,0.000,36.250,0.000,1714.700,0.000,0.000,2470.000,0.000,0,0,0,0,1,0,1,0,0,3.227,null,null,3.590,null,5.069,3,1
2,32,44,0,10,201.000,2,24,0.000,0,1,1,0,1,0,7.650,28.000,0.000,18.500,0.000,237.850,895.050,0.000,595.000,0.000,0,0,1,0,1,1,1,1,0,2.035,3.332,null,2.918,null,5.303,3,0
1,19,25,1,6,27.000,4,0,0.000,1,2,1,0,1,0,9.550,20.500,0.000,34.750,0.000,172.550,398.950,0.000,620.000,0.000,0,1,0,0,1,1,1,1,0,2.257,3.020,null,3.548,null,3.296,3,1
2,42,54,0,19,57.000,3,10,0.000,1,1,0,1,1,1,8.700,0.000,47.150,11.750,47.500,356.450,0.000,1872.700,415.000,1932.350,1,1,0,1,1,0,0,1,1,2.163,null,3.853,2.464,3.861,4.043,4,0
3,51,49,0,29,45.000,1,16,0.000,0,1,0,0,1,0,15.700,0.000,0.000,8.500,0.000,815.050,0.000,0.000,400.000,0.000,0,0,0,0,0,1,0,0,0,2.754,null,null,2.140,null,3.807,1,0
2,32,22,1,2,17.000,2,2,0.000,1,4,1,0,1,0,4.800,28.000,0.000,19.000,0.000,157.250,952.900,0.000,600.000,0.000,0,1,0,0,1,1,1,1,0,1.569,3.332,null,2.944,null,2.833,3,1
3,26,55,1,13,61.000,1,26,0.000,0,2,1,0,1,0,4.250,29.000,0.000,12.000,0.000,102.450,729.150,0.000,300.000,0.000,0,0,0,0,1,1,1,1,0,1.447,3.367,null,2.485,null,4.111,3,0
2,39,44,1,14,418.000,4,18,0.000,0,2,1,0,1,0,7.050,27.500,0.000,17.500,0.000,269.000,1046.200,0.000,640.000,0.000,0,1,1,0,1,1,1,1,0,1.953,3.314,null,2.862,null,6.035,4,0
2,72,53,0,12,152.000,2,32,0.000,1,1,1,0,1,1,43.250,50.500,0.000,19.250,44.900,3115.000,3669.000,0.000,1315.000,3120.350,1,0,1,1,1,1,1,0,0,3.767,3.922,null,2.958,3.804,5.024,4,0
2,4,39,0,11,38.000,4,1,0.000,0,2,1,0,1,1,2.800,22.750,0.000,13.750,30.200,9.350,103.450,0.000,40.000,76.900,0,1,1,1,1,1,1,1,0,1.030,3.125,null,2.621,3.408,3.638,4,1
2,54,50,1,5,151.000,4,20,0.000,0,3,1,0,1,1,21.950,40.250,0.000,25.750,21.800,1248.250,2030.200,0.000,1355.000,1121.050,1,0,0,0,1,1,1,1,0,3.089,3.695,null,3.248,3.082,5.017,3,0
1,34,40,1,21,23.000,4,9,0.000,1,3,1,1,1,1,5.950,25.750,45.400,16.750,37.700,207.700,805.850,1498.850,540.000,1257.700,1,0,1,1,1,1,1,1,1,1.783,3.248,3.816,2.818,3.630,3.135,4,0
1,20,25,1,4,33.000,4,0,0.000,1,3,1,0,1,1,4.550,16.000,0.000,19.250,27.050,115.650,288.750,0.000,365.000,511.250,0,0,0,1,1,0,1,0,1,1.515,2.773,null,2.958,3.298,3.497,1,0
3,14,49,0,4,26.000,1,8,0.000,0,1,0,0,1,0,6.500,0.000,0.000,14.500,0.000,86.700,0.000,0.000,180.000,0.000,0,0,0,0,0,0,0,0,0,1.872,null,null,2.674,null,3.258,1,0
1,61,59,0,26,89.000,1,40,1.000,1,1,1,0,1,0,17.350,35.000,0.000,29.250,0.000,988.800,2166.800,0.000,1805.000,0.000,0,0,0,0,1,1,0,1,0,2.854,3.555,null,3.376,null,4.489,3,0
2,4,24,0,2,25.000,4,0,0.000,0,1,0,0,1,0,3.750,0.000,0.000,15.750,0.000,12.400,0.000,0.000,35.000,0.000,0,1,0,1,0,1,0,0,0,1.322,null,null,2.757,null,3.219,1,1
3,16,48,0,25,59.000,2,13,0.000,0,2,1,0,1,0,7.850,20.250,0.000,14.000,0.000,104.900,349.400,0.000,180.000,0.000,0,0,0,0,1,1,1,1,0,2.061,3.008,null,2.639,null,4.078,3,1
1,13,41,0,9,55.000,2,12,0.000,1,3,0,0,0,0,4.850,0.000,0.000,0.000,0.000,55.650,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,1,1.579,null,null,null,null,4.007,1,0
2,53,37,1,18,25.000,3,6,0.000,1,2,0,1,1,0,9.950,0.000,28.650,23.500,0.000,558.150,0.000,1533.100,1170.000,0.000,1,0,0,1,0,0,0,0,1,2.298,null,3.355,3.157,null,3.219,2,1
2,58,36,1,13,39.000,2,8,0.000,1,7,1,0,1,1,16.400,38.250,0.000,55.500,57.050,933.100,2355.400,0.000,3145.000,3247.950,1,1,1,1,1,1,1,1,1,2.797,3.644,null,4.016,4.044,3.664,4,1
2,25,38,1,19,56.000,1,19,0.000,1,2,0,1,1,1,10.550,0.000,31.950,32.750,23.650,290.250,0.000,732.950,770.000,578.450,0,1,0,0,1,0,0,1,0,2.356,null,3.464,3.489,3.163,4.025,3,0
1,71,61,1,19,155.000,3,30,0.000,0,2,1,0,1,0,23.900,27.500,0.000,15.000,0.000,1684.050,1935.150,0.000,1030.000,0.000,1,0,0,0,1,1,1,1,0,3.174,3.314,null,2.708,null,5.043,3,0
