,创建时间,地址,岗位,学历,工作经验,薪资水平
2217,2021-12-28 09:39:32,上海,嵌入式软件工程师,本科,3-4年经验,1.5-2.5万/月
2218,2021-12-28 09:39:26,杭州-西湖区,安全测试工程师,本科,3-4年经验,2-2.5万/月
2219,2021-12-28 09:39:15,北京-东城区,大数据工程师,本科,3-4年经验,1-1.5万/月
2220,2021-12-28 09:39:14,泉州-鲤城区,上位机软件开发,本科,3-4年经验,0.6-1.2万/月
2221,2021-12-28 09:39:12,南通-崇川区,ATE软件开发工程师,本科,3-4年经验,0.8-1.6万/月
2222,2021-12-28 09:38:56,武汉-武昌区,软件开发工程师,本科,2年经验,1-1.5万/月
2223,2021-12-28 09:38:46,杭州-滨江区,Java软件工程师,本科,3-4年经验,1-2万/月
2224,2021-12-28 09:38:35,无锡-惠山区,软件工程师,本科,1年经验,1-1.5万/月
2225,2021-12-28 09:38:16,深圳-南山区,slam算法工程师,本科,无需经验,2-2.5万/月
2226,2021-12-28 09:38:12,成都-高新区,Java高级开发工程师,本科,5-7年经验,2-3.5万/月
2227,2021-12-28 09:38:07,杭州-西湖区,后端开发工程师,本科,2年经验,1.5-2万/月
2228,2021-12-28 09:37:46,上海-徐汇区,PHP高级开发工程师,本科,无需经验,2-2.5万/月
2229,2021-12-28 09:37:41,上海-嘉定区,后端开发工程师,大专,3-4年经验,2-2.5万/月
2230,2021-12-28 09:37:33,张家港,MES高级工程师,本科,5-7年经验,1-2万/月
2231,2021-12-28 09:37:26,长沙-岳麓区,大数据开发工程师,本科,3-4年经验,0.8-1.5万/月
2232,2021-12-28 09:37:25,南京-秦淮区,java后端开发工程师,本科,2年经验,1.5-2.5万/月
2233,2021-12-28 09:37:19,深圳-龙华区,C++软件开发工程师,大专,3-4年经验,1.2-2万/月
2234,2021-12-28 09:37:18,上海,高级软件工程师(7C42),本科,8-9年经验,2-4万/月
2235,2021-12-28 09:37:17,成都-郫都区,嵌入式软件工程师,本科,3-4年经验,0.6-1.2万/月
2236,2021-12-28 09:37:11,上海-徐汇区,嵌入式软件开发工程师,大专,无需经验,1.5-3万/月
2237,2021-12-28 09:36:56,上海-浦东新区,SoC 嵌入式软件开发工程师,本科,5-7年经验,2-4万/月
2238,2021-12-28 09:36:55,上海-黄浦区,数据开发工程师,本科,3-4年经验,2.5-3万/月
2239,2021-12-28 09:36:43,济南,c#/.Net软件开发工程师,本科,2年经验,1-1.5万/月
2240,2021-12-28 09:36:24,深圳-南山区,高级软件测试工程师,本科,5-7年经验,1.5-2.5万/月
2241,2021-12-28 09:36:08,广州-天河区,Java开发工程师,本科,无需经验,1.5-2.5万/月
2242,2021-12-28 09:36:05,湖州,软件工程师（C++ 单片机）,本科,3-4年经验,1-2.5万/月
2243,2021-12-28 09:35:54,杭州,Java开发工程师,本科,5-7年经验,1.5-3万/月
2244,2021-12-28 09:35:42,上海-静安区,GIS开发工程师,本科,3-4年经验,1.5-2万/月
2245,2021-12-28 09:35:41,上海,智能座舱软件架构师,本科,10年以上经验,4-5万/月
2246,2021-12-28 09:35:11,上海-嘉定区,软件工程师,本科,1年经验,0.5-1万/月
2247,2021-12-28 09:35:09,上海-青浦区,嵌入式软件开发工程师（linux）,本科,3-4年经验,1.5-3万/月
2248,2021-12-28 09:35:07,上海-闵行区,CAE软件开发工程师,硕士,1年经验,1.3-1.8万/月
2249,2021-12-28 09:34:50,深圳-南山区,Web全栈开发工程师,本科,3-4年经验,1.2-1.8万/月
2250,2021-12-28 09:34:48,上海,软件工程师 Software Engineer,本科,1年经验,1.2-1.5万/月
2251,2021-12-28 09:34:43,上海-浦东新区,嵌入式软件工程师,本科,3-4年经验,2.5-4万/月
2252,2021-12-28 09:34:27,武汉-洪山区,Java开发工程师,大专,3-4年经验,1.5-2万/月
2253,2021-12-28 09:34:24,长沙-芙蓉区,嵌入式驱动工程师,本科,无需经验,1.5-2万/月
2254,2021-12-28 09:34:23,广州-黄埔区,C++软件开发工程师（中高级）,本科,2年经验,2.3-4.5万/月
2255,2021-12-28 09:34:22,上海,嵌入式软件工程师,本科,2年经验,1.5-3万/月
2256,2021-12-28 09:34:17,重庆-渝中区,数据仓库工程师,本科,3-4年经验,25-35万/年
2257,2021-12-28 09:34:14,成都-高新区,Java开发工程师,本科,2年经验,1-2万/月
2258,2021-12-28 09:34:12,深圳,java架构师/技术经理,本科,8-9年经验,3-4万/月
2259,2021-12-28 09:33:57,合肥-包河区,爬虫开发工程师,本科,3-4年经验,0.8-1万/月
2260,2021-12-28 09:33:33,深圳-南山区,Java开发组长,大专,5-7年经验,1.5-2.5万/月
2261,2021-12-28 09:33:30,长沙-雨花区,电机驱动专家,硕士,10年以上经验,40-50万/年
2262,2021-12-28 09:33:29,广州-天河区,容器开发工程师,本科,3-4年经验,1.5-2万/月
2263,2021-12-28 09:33:28,广州-天河区,大数据开发工程师,本科,3-4年经验,1.2-1.6万/月
2264,2021-12-28 09:33:06,上海-普陀区,GO开发工程师,本科,3-4年经验,2-4万/月
2265,2021-12-28 09:32:53,杭州-余杭区,大数据开发工程师,硕士,5-7年经验,2-3万/月
2266,2021-12-28 09:32:45,广州-天河区,c++工程师,大专,2年经验,3-4万/月
2267,2021-12-28 09:32:34,上海-徐汇区,C/C++高级开发工程师,本科,5-7年经验,4.5-8万/月
2268,2021-12-28 09:32:09,杭州-滨江区,控制器底层软件开发工程师(J10897),本科,1年经验,1-2万/月
2269,2021-12-28 09:31:59,深圳-龙华区,软件工程师（分布式系统）,本科,5-7年经验,1.5-3万/月
2270,2021-12-28 09:31:45,常州-新北区,区块链研发工程师,本科,3-4年经验,1-2万/月
2271,2021-12-28 09:31:23,东莞-凤岗镇,软件总监,本科,5-7年经验,3-5万/月
2272,2021-12-28 09:31:20,武汉-洪山区,大数据工程师,本科,3-4年经验,1-1.5万/月
2273,2021-12-28 09:31:20,广州-黄埔区,后端运维架构师（21GN020104）,本科,5-7年经验,2.5-4万/月
2274,2021-12-28 09:31:16,上海-浦东新区,高级嵌入式软件工程师,本科,3-4年经验,1.5-3万/月
2275,2021-12-28 09:31:02,上海,软件开发工程师,本科,1年经验,1.4-2.8万/月
2276,2021-12-28 09:31:02,上海-闵行区,后端开发工程师,大专,3-4年经验,1.5-2万/月
2277,2021-12-28 09:30:58,东莞-横沥镇,产品开发高级工程师,本科,3-4年经验,1-1.7万/月
2278,2021-12-28 09:30:48,上海-青浦区,软件工程师（后端）,本科,3-4年经验,1-1.6万/月
2279,2021-12-28 09:30:46,成都-成华区,设备软件工程师,大专,无需经验,0.6-1.2万/月
2280,2021-12-28 09:30:46,深圳-福田区,后台开发工程师,本科,3-4年经验,2.5-3万/月
2281,2021-12-28 09:30:46,合肥-高新区,C++软件工程师,本科,2年经验,15-30万/年
2282,2021-12-28 09:30:45,上海-黄浦区,高级数据开发工程师,本科,5-7年经验,2-3.5万/月
2283,2021-12-28 09:30:37,合肥-经开区,嵌入式软件工程师,本科,3-4年经验,20-30万/年
2284,2021-12-28 09:30:29,上海,光学研发工程师,硕士,2年经验,1.2-2万/月
2285,2021-12-28 09:30:28,武汉,软件开发工程师,本科,1年经验,1.7-3万/月
2286,2021-12-28 09:30:27,苏州-工业园区,算法工程师-数据挖掘,硕士,3-4年经验,1.5-3万/月
2287,2021-12-28 09:30:22,重庆-沙坪坝区,软件开发工程师（SDT）（重庆）,本科,无需经验,4.2-7.2千/月
2288,2021-12-28 09:30:19,广州-白云区,RPA开发工程师/架构师/项目主管(编号ZB#0703）,大专,2年经验,1-2万/月
2289,2021-12-28 09:30:13,广州-海珠区,RPA开发工程师,大专,1年经验,5-8千/月
2290,2021-12-28 09:30:12,广州-黄埔区,后端开发工程师,本科,3-4年经验,1.1-2.2万/月
2291,2021-12-28 09:29:57,成都,SLAM算法工程师,本科,3-4年经验,1.5-2万/月
2292,2021-12-28 09:29:57,上海-杨浦区,Golang工程师,本科,3-4年经验,1-1.2万/月
2293,2021-12-28 09:29:48,深圳-南山区,Java开发工程师（高级）,大专,8-9年经验,2-3万/月
2294,2021-12-28 09:29:42,上海-闵行区,软件工程师,大专,3-4年经验,1-1.5万/月
2295,2021-12-28 09:29:36,成都-天府新区,软件开发工程师,本科,2年经验,0.6-1万/月
2296,2021-12-28 09:29:32,大连-甘井子区,软件设计工程师-燃料电池行业,本科,3-4年经验,6-8千/月
2297,2021-12-28 09:29:30,深圳-南山区,Java高级开发工程师,大专,3-4年经验,1.5-2.5万/月
2298,2021-12-28 09:29:29,深圳-南山区,SLAM算法工程师,硕士,1年经验,1-2万/月
2299,2021-12-28 09:29:22,上海-浦东新区,数据平台开发工程师,本科,3-4年经验,2-3万/月
2300,2021-12-28 09:29:13,上海-杨浦区,爬虫开发工程师,大专,3-4年经验,1.5-2万/月
2301,2021-12-28 09:29:07,合肥-高新区,软件代码管理工程师（SCM）,本科,3-4年经验,1-1.5万/月
2302,2021-12-28 09:29:04,西安-雁塔区,软件工程师,本科,3-4年经验,1.2-2万/月
2303,2021-12-28 09:29:03,成都-高新区,Java开发工程师,本科,3-4年经验,1-1.5万/月
2304,2021-12-28 09:28:43,青岛-城阳区,物联网开发工程师,本科,5-7年经验,1.5-2万/月
2305,2021-12-28 09:28:39,广州-天河区,嵌入式机器人开发工程师,大专,无需经验,0.8-1万/月
2306,2021-12-28 09:28:23,常熟,大数据开发工程师,本科,3-4年经验,1.5-2万/月
2307,2021-12-28 09:28:17,上海-浦东新区,Java前端后端开发工程师,大专,2年经验,0.7-2万/月
2308,2021-12-28 09:28:11,成都-武侯区,Java开发工程师(R10286),本科,3-4年经验,1.1-1.6万/月
2309,2021-12-28 09:27:51,合肥-经开区,爬虫开发工程师,本科,2年经验,0.8-1.2万/月
2310,2021-12-28 09:27:37,深圳-南山区,嵌入式软件工程师,本科,3-4年经验,1.5-3万/月
2311,2021-12-28 09:27:30,北京-大兴区,C++开发工程师,本科,5-7年经验,1.5-2万/月
2312,2021-12-28 09:27:09,苏州-高新区,C++软件开发工程师,本科,5-7年经验,1.5-2.5万/月
2313,2021-12-28 09:26:57,杭州-滨江区,大数据开发工程师（上市公司）,本科,2年经验,1.3-2.5万/月
2314,2021-12-28 09:26:57,长沙-芙蓉区,金融科技行业-软件开发工程师,本科,1年经验,0.8-1万/月
2315,2021-12-28 09:26:56,深圳-福田区,RPA软件开发工程师,大专,1年经验,6-8千/月
2316,2021-12-28 09:26:42,杭州-滨江区,初级开发工程师,大专,3-4年经验,0.9-1.4万/月
2317,2021-12-28 09:26:37,南京-浦口区,上位机(C-Qt)软件工程师,大专,2年经验,1.5-3万/月
2318,2021-12-28 09:26:33,上海-杨浦区,高级研究员,硕士,2年经验,1.5-2万/月
2319,2021-12-28 09:26:32,广州-天河区,中级嵌入式linux开发工程师,本科,3-4年经验,1.5-2.2万/月
2320,2021-12-28 09:26:17,南京-雨花台区,Java高级开发工程师,本科,5-7年经验,1.5-2.5万/月
2321,2021-12-28 09:26:07,西安,全栈工程师,本科,3-4年经验,1-2万/月
2322,2021-12-28 09:26:04,惠州,Java开发工程师,本科,1年经验,1.5-2万/月
2323,2021-12-28 09:25:57,上海-静安区,高级软件开发工程师/负责人,本科,5-7年经验,2.5-4万/月
2324,2021-12-28 09:25:51,上海-浦东新区,智慧园区系统架构师,本科,5-7年经验,20-30万/年
2325,2021-12-28 09:25:42,南宁,高级JAVA工程师,本科,3-4年经验,1.2-1.8万/月
2326,2021-12-28 09:25:39,广州,大数据开发工程师,本科,5-7年经验,2.5-3万/月
2327,2021-12-28 09:25:32,北京-朝阳区,服务端研发工程师,本科,3-4年经验,1-2万/月
2328,2021-12-28 09:25:24,武汉-洪山区,大数据工程师(002694),本科,5-7年经验,1.2-1.7万/月
2329,2021-12-28 09:25:11,北京-海淀区,研发工程师-北京,本科,无需经验,1-1.8万/月
2330,2021-12-28 09:25:02,广州-海珠区,Java开发工程师（GZ）,大专,2年经验,1.2-1.6万/月
2331,2021-12-28 09:24:55,东莞-高埗镇,IT软件工程师- （外资-高埗）,大专,2年经验,0.7-1万/月
2332,2021-12-28 09:24:52,成都-高新区,PHP/MYSQL WEB高级开发工程师,本科,1年经验,1-1.5万/月
2333,2021-12-28 09:24:52,武汉-东湖新技术产业开发区,公交大数据算法工程师,本科,3-4年经验,1-2万/月
2334,2021-12-28 09:24:47,广州,C++开发工程师,本科,5-7年经验,1.5-2.5万/月
2335,2021-12-28 09:24:47,上海,高性能计算HPC研发工程师,硕士,3-4年经验,2-4万/月
2336,2021-12-28 09:24:31,深圳-南山区,IT基础架构师,大专,5-7年经验,2.5-3万/月
2337,2021-12-28 09:24:07,成都-龙泉驿区,C/C++软件开发工程师,本科,5-7年经验,1-2万/月
2338,2021-12-28 09:24:04,成都-武侯区,云平台架构师,本科,5-7年经验,1.5-2万/月
2339,2021-12-28 09:24:00,深圳-南山区,高级大数据开发工程师,本科,2年经验,1.5-2万/月
2340,2021-12-28 09:23:56,深圳-南山区,嵌入式软件工程师,本科,3-4年经验,1.5-2.8万/月
2341,2021-12-28 09:23:53,深圳-宝安区,Java中级开发工程师,大专,3-4年经验,0.8-1.5万/月
2342,2021-12-28 09:23:50,上海,软件技术工程师,本科,5-7年经验,1.3-2.3万/月
2343,2021-12-28 09:23:44,上海-浦东新区,（生物信息部）程序开发员——上海天昊生物,本科,1年经验,0.8-1.5万/月
2344,2021-12-28 09:23:36,北京-海淀区,AI软件经理/AI软件架构师,硕士,3-4年经验,3-5万/月
2345,2021-12-28 09:23:28,广州,C++开发工程师,本科,2年经验,0.8-1万/月
2346,2021-12-28 09:23:28,武汉-洪山区,系统架构师,本科,5-7年经验,1.5-2.5万/月
2347,2021-12-28 09:23:17,南京-鼓楼区,Java后台开发工程师,本科,2年经验,1-1.5万/月
2348,2021-12-28 09:23:09,苏州-工业园区,Java初级开发工程师,本科,3-4年经验,1-1.5万/月
2349,2021-12-28 09:23:09,深圳-南山区,高级算法工程师（视频增强）,硕士,3-4年经验,2.5-4万/月
2350,2021-12-28 09:23:03,上海-浦东新区,软件开发高级工程师,本科,1年经验,20-30万/年
2351,2021-12-28 09:22:50,北京-海淀区,后端开发（区块链方向）,本科,2年经验,1.2-1.5万/月
2352,2021-12-28 09:22:47,深圳-南山区,软件工程师（机器人示教器方向）,本科,2年经验,1-2万/月
2353,2021-12-28 09:22:40,潍坊-奎文区,后端中级开发工程师,大专,3-4年经验,0.8-1万/月
2354,2021-12-28 09:22:35,广州-黄埔区,大数据开发工程师（NZ210038）,本科,3-4年经验,1.3-1.5万/月
2355,2021-12-28 09:22:28,深圳-南山区,软件开发工程师,本科,1年经验,0.8-1.3万/月
2356,2021-12-28 09:22:14,武汉-洪山区,后台开发工程师,本科,2年经验,1-1.5万/月
2357,2021-12-28 09:22:03,苏州-工业园区,中级软件开发工程师,大专,无需经验,1-1.5万/月
2358,2021-12-28 09:21:56,上海-浦东新区,嵌入式软件开发工程师(ADAS),本科,3-4年经验,1.2-3万/月
2359,2021-12-28 09:21:53,深圳-福田区,.NET开发工程师,大专,1年经验,1-1.5万/月
2360,2021-12-28 09:21:52,广州,PHP高级开发工程师,大专,5-7年经验,1.5-2万/月
2361,2021-12-28 09:21:46,广州-天河区,JAVA高级开发工程师,本科,5-7年经验,32-50万/年
2362,2021-12-28 09:21:45,武汉-洪山区,高级node.js开发工程师,大专,3-4年经验,1.2-2.4万/月
2363,2021-12-28 09:21:33,深圳-龙华区,HW Systems Software Engineer,本科,3-4年经验,2.5-4万/月
2364,2021-12-28 09:21:30,广州-天河区,软件开发工程师,本科,1年经验,8-15万/年
2365,2021-12-28 09:21:25,深圳-盐田区,软件工程师,大专,2年经验,0.8-1万/月
2366,2021-12-28 09:21:08,嘉兴,系统开发工程师,大专,2年经验,0.8-1万/月
2367,2021-12-28 09:21:07,深圳-福田区,首席架构师,本科,5-7年经验,30-40万/年
2368,2021-12-28 09:20:53,广州-天河区,嵌入式软件工程师,本科,无需经验,0.6-1.2万/月
2369,2021-12-28 09:20:46,成都,云计算研发工程师,本科,3-4年经验,1-1.5万/月
2370,2021-12-28 09:20:46,深圳-南山区,GO开发工程师,大专,3-4年经验,1.5-2.5万/月
2371,2021-12-28 09:20:45,上海-虹口区,医用软件开发工程师,本科,2年经验,1-2万/月
2372,2021-12-28 09:20:40,北京-海淀区,高级嵌入式软件工程师,本科,5-7年经验,2-3.8万/月
2373,2021-12-28 09:20:29,苏州-吴江区,应用软件开发工程师,大专,2年经验,0.7-1.2万/月
2374,2021-12-28 09:20:28,深圳-宝安区,应用开发工程师,大专,2年经验,1-1.5万/月
2375,2021-12-28 09:20:28,杭州,软件工程师/机器人研发应用,本科,3-4年经验,1.2-1.8万/月
2376,2021-12-28 09:20:25,成都-天府新区,嵌入式软件工程师,本科,5-7年经验,1-2.5万/月
2377,2021-12-28 09:20:25,南京-江宁区,上位机软件开发工程师,本科,1年经验,0.8-1.2万/月
2378,2021-12-28 09:20:25,深圳-南山区,激光slam算法工程师,本科,1年经验,1.5-3万/月
2379,2021-12-28 09:20:15,广州-白云区,后端开发工程师,本科,3-4年经验,0.8-1.2万/月
2380,2021-12-28 09:20:01,南昌,Software Engineer/软件开发工程师,本科,3-4年经验,0.8-1.8万/月
2381,2021-12-28 09:19:45,重庆-渝北区,Java开发工程师,本科,3-4年经验,0.7-1.2万/月
2382,2021-12-28 09:19:44,北京-朝阳区,Java开发工程师,本科,2年经验,1.2-1.8万/月
2383,2021-12-28 09:19:43,广州-白云区,后台工程师,本科,5-7年经验,1-2万/月
2384,2021-12-28 09:19:33,武汉-东湖新技术产业开发区,基础开发工程师（JAVA、C++）,本科,3-4年经验,30-40万/年
2385,2021-12-28 09:19:31,苏州-工业园区,苏州-大数据开发工程师,本科,5-7年经验,1.2-2万/月
2386,2021-12-28 09:19:30,北京-朝阳区,后端开发工程师,本科,2年经验,13-22万/年
2387,2021-12-28 09:19:28,合肥-蜀山区,软件开发工程师,本科,无需经验,0.8-1.6万/月
2388,2021-12-28 09:19:25,郑州-中原区,软件工程师（双休+五险一金）,本科,无需经验,0.6-1.2万/月
2389,2021-12-28 09:19:18,北京-海淀区,java开发工程师 (MJ000356),本科,3-4年经验,1.5-2万/月
2390,2021-12-28 09:19:17,合肥-经开区,爬虫开发工程师,本科,1年经验,0.7-1.2万/月
2391,2021-12-28 09:19:16,南京-建邺区,大数据开发工程师,硕士,3-4年经验,0.5-2.5万/月
2392,2021-12-28 09:19:15,上海-静安区,软件定制开发工程师,本科,3-4年经验,15-25万/年
2393,2021-12-28 09:19:05,北京-东城区,高级软件工程师,本科,5-7年经验,3-6万/月
2394,2021-12-28 09:18:49,成都-青羊区,软件工程师,本科,2年经验,10-15万/年
2395,2021-12-28 09:18:40,武汉-硚口区,Java中高级开发工程师（研发部门）,本科,3-4年经验,1.2-2万/月
2396,2021-12-28 09:18:36,青岛-崂山区,大数据开发工程师,本科,3-4年经验,1-1.5万/月
2397,2021-12-28 09:18:36,苏州-工业园区,爬虫开发工程师,本科,无需经验,0.7-1.2万/月
